id_equipement,id_installation,installation,equipement,code_commune,commune,dep_code,departement,epci_code,epci_nom,type_equipement,categorie,proprietaire,type_proprietaire,type_gestionnaire,gestion_dsp_source,mode_gestion_calcule,surface_bassin_m2,longueur_m,largeur_m,profondeur_min_m,profondeur_max_m,nb_couloirs,type_utilisation,usage_scolaires,site_scolaire_explicit,particularite_installation,uai,qpv,qpv_flag,qpv_200m,qpv_200m_flag,longitude,latitude,activites
E003I624980051,I624980051,Aqualens,Bassin aqualudique,62498,Lens,62,Pas-de-Calais,246200364,CA de Lens - Liévin,Bassin ludique de natation,,Ville de Lens,Commune,,True,DSP,150.0,10.8,13.9,0.8,1.3,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,2.818218,50.431896,"Aquagym, Baignade loisirs"
E003I625060002,I625060002,SALLE DE JEUX ET TERRAINS DE PETANQUE,Piscine,62506,Licques,62,Pas-de-Calais,200072478,CC Pays d'Opale,Bassin ludique de natation,,,Etablissement privé commercial,Etablissement privé commercial,False,Autre gestion hors DSP,46.6,9.8,4.7,1.3,1.3,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,1.94829861895,50.779728808,Baignade loisirs
E003I625100041,I625100041,Espace aquatique et de remise en forme NAUTICAA,Bassin balnéo-thérapie,62510,Liévin,62,Pas-de-Calais,246200364,CA de Lens - Liévin,Bassin ludique de natation,,Ville de Liévin,Commune,Etablissement privé commercial,True,DSP,133.0,13.3,10.0,1.3,1.3,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,2.771494,50.416872,"Aquagym, Baignade loisirs"
E003I625490001,I625490001,Aquatic & Bowling Center de l'Hesdinois,Bassin ludique extérieur,62549,Marconne,62,Pas-de-Calais,200044030,CC des 7 Vallées,Bassin ludique de natation,,Fillion,EPCI,EPCI,False,Régie publique,20.0,10.0,10.0,0.8,1.3,,"[""Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,2.029365,50.367088,Baignade loisirs
E003I628650007,I628650007,Centre aquatique Aquatis,Pataugeoire,62865,Vitry-en-Artois,62,Pas-de-Calais,200044048,CC Osartis Marquion,Bassin ludique de natation,,,Etablissement Public,Etablissement Public,False,Régie publique,34.0,,,0.1,0.4,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,2.980227,50.332866,Baignade loisirs
E004I590330010,I590330010,Complexe Aquatique l'Aiguade,Petit Bassin Ludique,59033,Aulnoye-Aymeries,59,Nord,200043396,CA Maubeuge Val de Sambre,Bassin ludique de natation,,CA MAUBEUGE VAL DE SAMBRE,EPCI,EPCI,False,Régie publique,110.0,,7.0,0.9,1.2,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,,0,3.835044,50.202904,Baignade loisirs
E004I592490005,I592490005,PISCINE MUNICIPALE,GRAND BASSIN,59249,Fourmies,59,Nord,200043404,CC du Sud Avesnois,Bassin sportif de natation,structurant,Mairie de Fourmies,Commune,Commune,False,Régie publique,375.0,25.0,15.0,1.8,3.8,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,QN05944M,1,4.05141,50.01923,"Baignade loisirs, Natation course sportive, Plongée subaquatique (Plongée libre)"
E004I600570045,I600570045,Aquaspace,Bassin de loisirs,60057,Beauvais,60,Oise,200067999,CA du Beauvaisis,Bassin ludique de natation,,,EPCI,Commune,False,Régie publique,300.0,,,,,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,2.094182,49.451773,Baignade loisirs
E004I623610002,I623610002,COMPLEXE SIDONIE GUITTARD,PISCINE (PT BASSIN),62361,Frévent,62,Pas-de-Calais,200069672,CC du Ternois,Bassin mixte de natation,structurant,Communauté de Communes du Ternois,EPCI,,False,Autre gestion hors DSP,96.0,12.0,8.0,0.5,1.1,,"[""Individuel(s),famille(s)""]",0,0,"Complexe sportif, Piscine",,,0,,0,2.293407,50.275127,Baignade loisirs
E003I800210027,I800210027,Piscine Le Nautilus (structurant),Bassin de natation sportive,80021,Amiens,80,Somme,248000531,CA Amiens Métropole,Bassin sportif de natation,structurant,Commune d'Amiens,Commune,EPCI,False,Régie publique,375.0,25.0,15.0,1.8,1.8,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,QN08003M,1,QN08003M,1,2.311935,49.91068,"Aquagym, Baignade loisirs, Nage avec palmes, Natation course sportive, Natation synchronisée, Sauvetage en eau plate, Water-Polo"
E003I800210059,I800210059,Coliseum,Bassin ludique,80021,Amiens,80,Somme,248000531,CA Amiens Métropole,Bassin ludique de natation,,,Commune,EPCI,False,Régie publique,213.0,,,0.4,1.5,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,"Complexe sportif, Piscine, Patinoire",,,0,,0,2.28886,49.89368,"Aquagym, Baignade loisirs"
E003I800210162,I800210162,Centre Aquatique Amiens Metropole,bassin aquasport,80021,Amiens,80,Somme,248000531,CA Amiens Métropole,Bassin sportif de natation,structurant,Amiens Metropole,EPCI,EPCI,True,DSP,120.0,12.0,10.0,,1.2,,"[""Individuel(s),famille(s),Autre - association(s) et groupes divers""]",0,0,Piscine,,,0,,0,2.290417,49.87343,"Aquagym, Baignade loisirs"
E001I028100025,I028100025,Piscine Intercommunale de Villers-Cotterêts,Bassin extérieur,2810,Villers-Cotterêts,2,Aisne,200071991,CC Retz-en-Valois,Bassin sportif de natation,structurant,Communauté de communes Retz-en-Valois,EPCI,EPCI,False,Régie publique,312.5,25.0,12.5,0.9,2.5,,"[""Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.087675,49.260192,"Aquagym, Baignade loisirs, Natation course sportive"
E003I590170009,I590170009,Centre aquatique Calyssia,Basin de réception de toboggan,59017,Armentières,59,Nord,200093201,Métropole Européenne de Lille,Bassin de réception de toboggan,,,EPCI,Etablissement privé commercial,True,DSP,5.0,2.0,2.0,1.0,1.0,,"[""Individuel(s),famille(s),Scolaires,universités""]",1,0,Piscine,,,0,,0,2.868,50.68855,Baignade loisirs
E003I590330010,I590330010,Complexe Aquatique l'Aiguade,Grand Bassin,59033,Aulnoye-Aymeries,59,Nord,200043396,CA Maubeuge Val de Sambre,Bassin sportif de natation,structurant,CA MAUBEUGE VAL DE SAMBRE,EPCI,EPCI,False,Régie publique,312.5,25.0,12.5,1.3,2.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.835087,50.202891,"Baignade loisirs, Natation course sportive"
E003I591780040,I591780040,PISCINE DES GLACIS,BASSIN D'APPRENTISSAGE,59178,Douai,59,Nord,200044618,CA Douaisis Agglo,Bassin mixte de natation,structurant,Ville de Douai,Commune,Commune,False,Régie publique,125.0,10.0,12.5,0.5,1.2,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.08011,50.36233,"Aquagym, Baignade loisirs"
E003I593500108,I593500108,Piscine Olympique Marx Dormoy,bassin olympique,59350,Lille,59,Nord,200093201,Métropole Européenne de Lille,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,1050.0,50.0,21.0,1.8,3.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.03354,50.63636,"Baignade loisirs, Natation course sportive, Natation synchronisée, Plongée subaquatique (Plongée libre), Triathlon, Water-Polo"
E003I621190008,I621190008,CENTRE AQUATIQUE CITE d'O,BASSIN BALNÉO,62119,Béthune,62,Pas-de-Calais,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",Bassin ludique de natation,,"CA DE BETHUNE-BRUAY, ARTOIS-LYS ROMANE",EPCI,Etablissement privé commercial,True,DSP,170.0,7.5,7.5,1.1,1.3,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,2.630925,50.533248,Baignade loisirs
E003I621600029,I621600029,PISCINE MUNICIPALE,Bassin de relaxation,62160,Boulogne-sur-Mer,62,Pas-de-Calais,246200729,CA du Boulonnais,Bassin ludique de natation,,,Commune,Commune,False,Régie publique,9.0,3.0,3.0,0.5,1.5,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations""]",0,0,Piscine,,,0,,0,1.5953,50.73108,Baignade loisirs
E003I623610002,I623610002,COMPLEXE SIDONIE GUITTARD,PISCINE (GD BASSIN),62361,Frévent,62,Pas-de-Calais,200069672,CC du Ternois,Bassin sportif de natation,structurant,Communauté de Communes du Ternois,EPCI,EPCI,False,Régie publique,312.5,25.0,12.5,2.1,3.4,,"[""Individuel(s),famille(s)""]",0,0,"Complexe sportif, Piscine",,,0,,0,2.293525,50.275158,"Baignade loisirs, Natation course sportive, Plongée d'exploration / Photographie subaquatique"
E002I021680004,I021680004,Complexe Citélium,Bassin ludique,2168,Château-Thierry,2,Aisne,200072031,CA de la Région de Château-Thierry,Bassin ludique de natation,,CARCT,Etablissement privé commercial,Etablissement privé commercial,True,DSP,107.5,15.0,6.5,0.8,1.4,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.39133,49.0667,"Aquagym, Baignade loisirs"
E002I023810011,I023810011,"Espace aquatique ""L'Ile Verte""",Petit bassin,2381,Hirson,2,Aisne,240200600,CC des Trois Rivières,Bassin ludique de natation,,,EPCI,Etablissement privé commercial,True,DSP,400.0,45.0,20.0,0.6,1.2,,"[""Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,"Base de plein air et/ou de loisirs, Piscine",,,0,,0,4.09963,49.92398,Baignade loisirs
E001I800010025,I800010025,Piscine : AQU'ABB,Bassin ludique 20 m,80001,Abbeville,80,Somme,200070993,CA de la Baie de Somme,Bassin ludique de natation,,,EPCI,EPCI,True,DSP,200.0,20.0,10.0,0.0,1.3,,"[""Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,1.83996,50.11069,Baignade loisirs
E001I800160008,I800160008,Piscine Caneton,Piscine Caneton,80016,Albert,80,Somme,248000747,CC du Pays du Coquelicot,Bassin mixte de natation,structurant,Commune d'Albert,Commune,Commune,False,Régie publique,250.0,25.0,10.0,0.9,2.1,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,2.65671,50.0002,"Baignade loisirs, Nage avec palmes, Natation course sportive, Plongée subaquatique (Plongée libre)"
E001I800210162,I800210162,Centre Aquatique Amiens Metropole,BASSIN SPORTIF 25M,80021,Amiens,80,Somme,248000531,CA Amiens Métropole,Bassin sportif de natation,structurant,amiens metropole,EPCI,Autre,True,DSP,400.0,25.0,21.0,0.0,2.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,,0,2.290417,49.87343,Baignade loisirs
E001I806200002,I806200002,CENTRE AQUATIQUE,CENTRE AQUATIQUE,80620,Péronne,80,Somme,200037059,CC de la Haute Somme (Combles - Péronne - Roisel),Bassin sportif de natation,structurant,Communauté de Communes de la Haute Somme,EPCI,EPCI,False,Régie publique,375.0,25.0,15.0,1.4,2.5,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,2.94,49.93,"Baignade loisirs, Natation course sportive, Natation synchronisée"
E002I028100025,I028100025,Piscine Intercommunale de Villers-Cotterêts,Bassin intérieur,2810,Villers-Cotterêts,2,Aisne,200071991,CC Retz-en-Valois,Bassin mixte de natation,structurant,Communauté de communes Retz-en-Valois,EPCI,EPCI,False,Régie publique,250.0,25.0,10.0,0.9,2.1,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,,0,3.087628,49.260515,"Aquagym, Baignade loisirs, Natation course sportive"
E001I593920011,I593920011,PISCINE TOURNESOL DE L'EPINETTE,Bassin natation,59392,Maubeuge,59,Nord,200043396,CA Maubeuge Val de Sambre,Bassin sportif de natation,structurant,Communauté d'Agglomération Maubeuge-Val de Sambre,EPCI,EPCI,False,Régie publique,250.0,25.0,10.0,0.9,2.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,QN05917M,1,QN05917M,1,3.96401,50.288945,"Aquagym, Baignade loisirs, Natation course sportive"
E001I594840006,I594840006,Piscine du Sivah,Grand Bassin,59484,Quiévrechain,59,Nord,245901160,CA Valenciennes Métropole,Bassin sportif de natation,structurant,SIVAH,EPCI,EPCI,False,Régie publique,375.0,25.0,15.0,1.8,3.8,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,,0,3.66917,50.40058,"Baignade loisirs, Natation course sportive, Natation synchronisée, Plongée en apnée, Water-Polo"
E001I595260001,I595260001,Centre Aquatique intercommunal de Saint-Amand-les-Eaux,Grand bassin,59526,Saint-Amand-les-Eaux,59,Nord,200042190,CA de la Porte du Hainaut,Bassin sportif de natation,structurant,,Commune,Etablissement privé commercial,True,DSP,625.0,25.0,25.0,2.0,2.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,QN05957M,1,QN05957M,1,3.434574,50.443885,"Activités de forme et de santé, Aquagym, Baignade loisirs, Natation course sportive"
E001I596460016,I596460016,PISCINE CENTRE NAUTIQUE CALYPSO,Bassin detente,59646,Wasquehal,59,Nord,200093201,Métropole Européenne de Lille,Bassin ludique de natation,,,EPCI,EPCI,False,Régie publique,100.0,20.0,5.0,1.5,1.5,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,3.12989,50.67723,Baignade loisirs
E001I596480018,I596480018,Piscine ZEN & O,PISCINE ZEN & O,59648,Wattignies,59,Nord,200093201,Métropole Européenne de Lille,Bassin ludique de natation,,VILLE DE WATTIGNIES,Commune,Commune,False,Régie publique,250.0,25.0,10.0,2.0,3.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,QN05987M,1,3.03944258651,50.5885342376,Natation en eau libre
E001I596540006,I596540006,PISCINE MUNICIPALE,GRAND BASSIN,59654,Waziers,59,Nord,200044618,CA Douaisis Agglo,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,312.5,25.0,12.5,2.0,2.2,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,QN05909M,1,QN05909M,1,3.10711,50.38553,"Natation course sportive, Natation en eau libre"
E001I600570045,I600570045,Aquaspace,Bassin de réception de toboggan,60057,Beauvais,60,Oise,200067999,CA du Beauvaisis,Bassin de réception de toboggan,,,EPCI,Commune,False,Régie publique,5.0,,,,,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,2.094182,49.451773,Baignade loisirs
E001I601750010,I601750010,Piscine municipale,Bassin de natation,60175,Creil,60,Oise,200068047,CA Creil Sud Oise,Bassin mixte de natation,structurant,Mairie de Creil,Commune,Commune,False,Régie publique,250.0,25.0,10.0,1.4,3.1,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,QN06019N,1,2.47427,49.26152,"Aquagym, Baignade loisirs, Natation course sportive"
E001I602380004,I602380004,PISCINE JEAN TOURSIERE,Bassin de 25 m,60238,Fleurines,60,Oise,200066975,CC Senlis Sud Oise,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,312.5,25.0,12.5,0.8,2.4,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,2.59054,49.26502,Baignade loisirs
E001I602860002,I602860002,PISCINE OCEANE,Piscine Océane,60286,Grandvilliers,60,Oise,246000848,CC de la Picardie Verte,Bassin mixte de natation,structurant,,EPCI,EPCI,False,Régie publique,375.0,25.0,15.0,1.8,3.2,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,1.94488,49.6621,Natation course sportive
E001I626430016,I626430016,PISCINE INTERCOMMUNAL OCEANE,Bassin de natation sportif,62643,Outreau,62,Pas-de-Calais,246200729,CA du Boulonnais,Bassin sportif de natation,structurant,Syndicat Intercommunal Outreau/Le Portel,EPCI,EPCI,False,Régie publique,250.0,25.0,10.0,0.9,2.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,QN06252M,1,QN06252M,1,1.58436571251,50.7047691269,"Aquagym, Baignade loisirs, Natation course sportive"
E001I627670011,I627670011,Piscine Municipale,Bassin sportif,62767,Saint-Pol-sur-Ternoise,62,Pas-de-Calais,200069672,CC du Ternois,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,312.5,25.0,12.5,1.8,2.2,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,2.32205,50.37775,"Baignade loisirs, Natation course sportive"
E001I628650007,I628650007,Centre aquatique Aquatis,Bassin sportif de natation,62865,Vitry-en-Artois,62,Pas-de-Calais,200044048,CC Osartis Marquion,Bassin sportif de natation,structurant,,Etablissement Public,Etablissement Public,False,Régie publique,375.0,25.0,15.0,1.4,2.5,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,,0,2.980227,50.332866,Aquagym
E001I625590002,I625590002,COMPLEXE SPORTIF DU COLLEGE DES MARCHES DE L'ARTOIS,PISCINE,62559,Marquion,62,Pas-de-Calais,200044048,CC Osartis Marquion,Bassin sportif de natation,structurant,Département,Département,Département,False,Régie publique,250.0,25.0,10.0,1.1,1.8,,"[""Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,1,"Complexe sportif, Piscine, Etablissement scolaire",0620130E,,0,,0,3.083382,50.209126,"Aquagym, Baignade loisirs, Natation course sportive"
E001I026910012,I026910012,Piscine Jean Bouin,Grand bassin intérieur,2691,Saint-Quentin,2,Aisne,200071892,CA du Saint-Quentinois,Bassin mixte de natation,structurant,Communauté d'Agglomération du Saint-Quentinois,EPCI,EPCI,False,Régie publique,375.0,25.0,15.0,1.7,2.4,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.30916,49.8537,"Baignade loisirs, Nage avec palmes, Natation course sportive, Natation synchronisée, Plongée subaquatique (Plongée libre), Sauvetage en eau plate"
E001I806850010,I806850010,Arobase,Piscine municipale,80685,Roye,80,Somme,200070977,CC du Grand Roye,Bassin mixte de natation,structurant,Mairie de Roye,Commune,Commune,False,Régie publique,313.0,25.0,12.5,2.0,2.5,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,2.79947,49.69745,"Aquagym, Baignade loisirs, Natation course sportive, Natation en eau libre, Water-Polo"
E001I800210027,I800210027,Piscine Le Nautilus (structurant),Fosse à plongée,80021,Amiens,80,Somme,248000531,CA Amiens Métropole,Fosse à plongée,,Commune d'amiens,Commune,EPCI,False,Régie publique,45.0,,,3.0,15.0,,"[""Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,QN08003M,1,QN08003M,1,2.311935,49.91068,"Plongée en apnée, Plongée subaquatique (Plongée libre)"
E001I620040009,I620040009,PISCINE MUNICIPALE,BASSIN de natation,62004,Achicourt,62,Pas-de-Calais,200033579,CU d'Arras,Bassin mixte de natation,structurant,Communauté Urbaine d'Arras,EPCI,EPCI,False,Régie publique,250.0,25.0,10.0,0.8,2.1,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,QN06258M,1,QN06258M,1,2.769349,50.268277,"Baignade loisirs, Natation course sportive"
E001I621330012,I621330012,Centre Aquatique Louis Aragon,Bassin sportif,62133,Billy-Montigny,62,Pas-de-Calais,246200364,CA de Lens - Liévin,Bassin sportif de natation,structurant,Commune de Billy Montigny,Commune,Commune,False,Régie publique,312.5,12.5,25.0,1.4,2.2,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,QN06221M,1,2.914188,50.420208,"Aquagym, Baignade loisirs, Natation course sportive"
E001I621780006,I621780006,Piscine Art Déco,Bassin de 33m (n°2),62178,Bruay-la-Buissière,62,Pas-de-Calais,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",Bassin sportif de natation,structurant,Artois Com,EPCI,,,Autre gestion hors DSP,412.5,33.0,12.5,,,,,0,0,Piscine,,,0,QN06213M,1,2.541382,50.472679,Baignade loisirs
E001I622500003,I622500003,piscine municipale,piscine municipale,62250,Courrières,62,Pas-de-Calais,246200299,CA d'Hénin-Carvin,Bassin sportif de natation,structurant,Ville de Courrières,Commune,Commune,False,Régie publique,250.0,25.0,10.0,0.8,2.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,QN06239M,1,QN06239M,1,2.95485,50.45622,"Aquagym, Baignade loisirs, Natation course sportive"
E001I625340009,I625340009,Piscine Intercommunale de Lumbres,Bassin de 25m,62534,Lumbres,62,Pas-de-Calais,246201016,CC du Pays de Lumbres,Bassin sportif de natation,structurant,,EPCI,EPCI,False,Régie publique,375.0,25.0,15.0,0.6,3.6,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités""]",1,0,Piscine,,,0,,0,2.12999,50.70848,"Baignade loisirs, Natation course sportive, Plongée subaquatique (Plongée libre)"
E001I803680002,I803680002,Complexe sportif Viméo,Complexe sportif Viméo,80368,Friville-Escarbotin,80,Somme,200070944,CC du Vimeu,Bassin mixte de natation,structurant,Communauté de Communes,EPCI,,,Autre gestion hors DSP,0.0,,,,,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,1.55166864395,50.0762760157,Natation course sportive
E001I020370001,I020370001,Complexe sportif,Grand bassin,2037,Aulnois-sous-Laon,2,Aisne,200043495,CA du Pays de Laon,Bassin ludique de natation,,Commune de Aulnoye sous Laon,Commune,Commune,,Régie publique,475.0,25.0,19.0,0.7,2.6,,"[""Individuel(s),famille(s)""]",0,0,"Complexe sportif, Piscine",,,0,,0,3.61365,49.60678,Baignade loisirs
E001I020710003,I020710003,"Camping ""La Croix du vieux Pont",Grand bassin Extérieur,2071,Berny-Rivière,2,Aisne,200071991,CC Retz-en-Valois,Bassin ludique de natation,,,Etablissement privé commercial,Etablissement privé commercial,,Autre gestion hors DSP,118.0,16.0,7.0,0.9,2.5,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,3.12937,49.40507,Baignade loisirs
E001I022090001,I022090001,Piscine Municipale (type entérée),Piscine Municipale (type entérée),2209,Condé-en-Brie,2,Aisne,200072031,CA de la Région de Château-Thierry,Bassin ludique de natation,,Mairie de Condé-en-Brie,Commune,,,Autre gestion hors DSP,76.9,12.4,6.2,0.8,1.6,,"[""Individuel(s),famille(s),Autre - association(s) et groupes divers""]",0,0,Piscine,,,0,,0,3.55535,49.00427,Baignade loisirs
E001I021680004,I021680004,Complexe Citélium,Toboggan,2168,Château-Thierry,2,Aisne,200072031,CA de la Région de Château-Thierry,Bassin de réception de toboggan,,CARCT,Etablissement privé commercial,Etablissement privé commercial,True,DSP,18.0,6.0,3.0,0.3,1.0,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.39057,49.06838,Baignade loisirs
E001I023400001,I023400001,Piscine,Petit bassin,2340,Gauchy,2,Aisne,200071892,CA du Saint-Quentinois,Bassin ludique de natation,,Communauté d'Agglomération Saint-Quentin,EPCI,EPCI,False,Régie publique,60.0,10.0,6.0,1.0,1.0,,"[""Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.2914,49.83087,"Aquagym, Baignade loisirs"
E001I590280009,I590280009,PISCINE MUNICIPALE,BASSIN SPORTIF,59028,Auby,59,Nord,200044618,CA Douaisis Agglo,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,250.0,25.0,10.0,1.1,2.2,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.05825,50.41721,Natation course sportive
E001I591220021,I591220021,Piscine les Ondines,grand bassin,59122,Cambrai,59,Nord,200068500,CA de Cambrai,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,250.0,25.0,10.0,0.8,1.8,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.258,50.16252,"Aquagym, Baignade loisirs, Natation course sportive"
E001I591220022,I591220022,Stade Nautique Liberté,Bassin compétition,59122,Cambrai,59,Nord,200068500,CA de Cambrai,Bassin sportif de natation,structurant,,Commune,Commune,False,Régie publique,650.0,25.0,26.0,2.0,3.8,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.2267,50.1723,"Baignade loisirs, Nage avec palmes, Natation course sportive, Natation synchronisée, Plongée subaquatique (Plongée libre), Water-Polo"
E001I591360007,I591360007,Duo Le Cateau,Bassin sportif,59136,Le Cateau-Cambrésis,59,Nord,200030633,CA du Caudrésis et du Catésis,Bassin sportif de natation,structurant,CC du Caudrésis et du Catésis,EPCI,,,Autre gestion hors DSP,375.0,25.0,15.0,1.8,2.0,,"[""Individuel(s),famille(s)""]",0,0,Piscine,,,0,,0,3.53195262683,50.0954395642,Natation course sportive
E001I591780040,I591780040,PISCINE DES GLACIS,BASSIN SPORTIF,59178,Douai,59,Nord,200044618,CA Douaisis Agglo,Bassin sportif de natation,structurant,Ville de Douai,Commune,Commune,False,Régie publique,313.0,25.0,12.5,1.8,2.8,,"[""Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers""]",1,0,Piscine,,,0,,0,3.08011,50.36233,"Aquagym, Nage avec palmes, Natation course sportive, Natation synchronisée, Plongée en apnée, Tir sur cible subaquatique, Water-Polo"
